protein_id,gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,neg_log10_p,color_category
P18615,NELFE,-1.1869186017057523,23.306022754726822,-0.4620895454842112,0.6636658441065908,0.8460621646646503,-6.48006611421403,0.07259772587472568,Not Significant
Q8WVY7,UBLCP1,-1.295588870405222,23.696685422853964,-0.4617630450570254,0.6638843308879802,0.8460621646646503,-6.480236705141929,0.07259772587472568,Not Significant
Q96GD0,PDXP,-1.013284715627531,22.66787250706199,-0.46164223511925134,0.663965183822059,0.8460621646646503,-6.48029979829915,0.07259772587472568,Not Significant
Q9NQR4,NIT2,-1.155070830598003,23.20173574649331,-0.4610788969295061,0.664342270645921,0.8460621646646503,-6.4805938028343615,0.07259772587472568,Not Significant
Q9UBQ7,GRHPR,1.0277276403085231,26.065921531702386,0.46106338378856643,0.6643526564169269,0.8460621646646503,-6.480601894445208,0.07259772587472568,Not Significant
P46782,RPS5,0.14255452439823202,28.02898559220205,0.46055464055821826,0.6646932983774061,0.8460621646646503,-6.4808671153038215,0.07259772587472568,Not Significant
Q99081,TCF12,-1.203389752879609,23.361701621816056,-0.4604712312536145,0.664749155981168,0.8460621646646503,-6.480910573115072,0.07259772587472568,Not Significant
Q9GZN8,ADISSP,-1.1862960206266457,23.315362234438208,-0.4601105340848581,0.6649907363985927,0.8460621646646503,-6.481098420082861,0.07259772587472568,Not Significant
P16615,ATP2A2,-0.10870783623930436,27.629766661823187,-0.460084595719882,0.6650081106517115,0.8460621646646503,-6.481111923289326,0.07259772587472568,Not Significant
Q9Y6M1,IGF2BP2,0.354653231927891,27.887274307522976,0.45926927555855507,0.6655543570644116,0.8463073827675173,-6.481536013754229,0.07247187053793498,Not Significant
P68371,TUBB4B,-0.20176875947527861,29.71267488711773,-0.4592578961395593,0.6655619826927819,0.8463073827675173,-6.481541927904763,0.07247187053793498,Not Significant
P51970,NDUFA8,0.7462890743964579,24.65140478858447,0.4578187194604424,0.6665267805860668,0.847304318038214,-6.482288818836894,0.07196058033288977,Not Significant
Q9NV96,TMEM30A,-1.3206577675349145,23.82185603516633,-0.4571327609567349,0.6669868929557525,0.8476593186777691,-6.482644054920196,0.07177865923706732,Not Significant
Q68CP9,ARID2,-1.0473577597185795,22.85157821185503,-0.45625447022564086,0.6675762567980497,0.8481783452459903,-6.483098180402953,0.07151281966247462,Not Significant
Q7L099,RUFY3,-1.2392446132417092,23.55072552517589,-0.45582299365414475,0.667865892561284,0.8483163789796039,-6.483320984409141,0.07144214771979054,Not Significant
O75914,PAK3,-1.0024949896811002,22.695626486052237,-0.4551717417502972,0.668303180630685,0.848401853420409,-6.483656908662404,0.07139839139383382,Not Significant
Q9Y3F4,STRAP,-0.19535787827323858,27.98417591818712,-0.4550165366009294,0.6684074163992018,0.848401853420409,-6.483736900457186,0.07139839139383382,Not Significant
Q9NX46,ADPRS,-1.1481419720590225,23.22759102852065,-0.454914095741222,0.6684762203289034,0.848401853420409,-6.483789684136707,0.07139839139383382,Not Significant
Q9UH62,ARMCX3,0.6078529677702669,23.902594472468838,0.4545917033487723,0.6686927778364369,0.8484469544448782,-6.483955728844822,0.07137530492205274,Not Significant
Q9NP92,MRPS30,0.7308493151696887,24.18567511125366,0.45429792230039207,0.6688901484282381,0.8484676930130317,-6.484106943470992,0.07136468960238937,Not Significant
Q13620,CUL4B,0.8377160650570588,25.073234791365717,0.45387856567809337,0.6691719369978497,0.8485483215660146,-6.484322638682758,0.07132342124031167,Not Significant
Q96RS6,NUDCD1,1.0948404167204941,22.62557764023991,0.4536179831093232,0.6693470678238036,0.8485483215660146,-6.4844565766311915,0.07132342124031167,Not Significant
Q8NCB2,CAMKV,-1.0090892933495894,22.729468017651318,-0.453395159373151,0.6694968408685986,0.8485483215660146,-6.484571050720783,0.07132342124031167,Not Significant
Q9NP72,RAB18,0.31817575769133555,26.43788910810042,0.452256500518268,0.6702624736081702,0.8492810669339873,-6.485155221787434,0.07094855755628807,Not Significant
O00560,SDCBP,-1.1947807869768887,23.424543795156705,-0.45199648914180973,0.6704373688192347,0.8492810669339873,-6.485288427244411,0.07094855755628807,Not Significant
Q6PD74,AAGAB,-1.0393956740082935,22.858827840409273,-0.45161794103777003,0.6706920395370626,0.8493741122156748,-6.485482233942523,0.07090097985724655,Not Significant
Q12765,SCRN1,-1.3448091628400363,23.981304726459637,-0.4509450228489703,0.6711448737842609,0.8495115720202919,-6.4858263818889474,0.07083070080867616,Not Significant
Q9ULF5,SLC39A10,-0.9047297319385557,22.35483798624327,-0.45091797459606464,0.6711630789825349,0.8495115720202919,-6.485840205209577,0.07083070080867616,Not Significant
Q96AC1,FERMT2,-1.0503467859434075,22.898649313484217,-0.4504573080861573,0.6714731762766678,0.8496746158770903,-6.486075517061138,0.07074735614870023,Not Significant
Q15274,QPRT,-1.1533310586187682,23.296149851810668,-0.44982341477707377,0.6719000025647768,0.8499852394119052,-6.486398952847547,0.07058861604761292,Not Significant
Q9NZU5,LMCD1,-1.010528224441618,22.775849432269865,-0.4482806721379902,0.6729393815740576,0.8508220196707991,-6.487184366274761,0.0701612788800602,Not Significant
Q9UNI6,DUSP12,-1.1178334235303424,23.179791639895075,-0.4480396093370708,0.673101865899481,0.8508220196707991,-6.487306867531279,0.0701612788800602,Not Significant
P10644,PRKAR1A,-1.6793637648535764,25.214985677306117,-0.448033404521352,0.6731060484188869,0.8508220196707991,-6.487310019841503,0.0701612788800602,Not Significant
O96008,TOMM40,-0.10830711074929056,27.307253229722956,-0.44768298545259433,0.673342279421319,0.8508911468448966,-6.487487982412786,0.07012599496633445,Not Significant
P09471,GNAO1,-1.269756185860924,23.734559911057342,-0.44711595296025913,0.6737246286016019,0.851144834031188,-6.487775681968603,0.06999653243182909,Not Significant
Q7LBC6,KDM3B,-1.346512102517444,24.031881774202233,-0.44671737530070105,0.6739934560043309,0.8512550062765559,-6.487977710392516,0.06994032096240094,Not Significant
Q9HD42,CHMP1A,-1.099057078234182,23.13982376600679,-0.4449692117036063,0.6751731874086935,0.8525152827005782,-6.488861847817681,0.06929782684216475,Not Significant
Q4J6C6,PREPL,-1.049991181638422,22.96444701372913,-0.4438308487821381,0.6759419715354118,0.8529532510808732,-6.489435859890885,0.06907477112319502,Not Significant
Q96JM2,ZNF462,-1.1207118804482263,23.234305022398814,-0.44340910404128886,0.6762269075201859,0.8529532510808732,-6.489648177832269,0.06907477112319502,Not Significant
Q15418,RPS6KA1,-1.1719169858655718,23.426223668561978,-0.44326613988502506,0.6763235098685555,0.8529532510808732,-6.489720107700537,0.06907477112319502,Not Significant
Q8WVM7,STAG1,-1.178150612209155,23.444214567122888,-0.4427007696300408,0.6767056057049049,0.8529532510808732,-6.490004354133487,0.06907477112319502,Not Significant
Q9UL63,MKLN1,0.8666102247560623,21.842791040906537,0.44234783250912724,0.6769441883277902,0.8529532510808732,-6.490181627738033,0.06907477112319502,Not Significant
Q9Y248,GINS2,-1.168470018512071,23.42183833457746,-0.4423403354420444,0.676949256751609,0.8529532510808732,-6.490185391957888,0.06907477112319502,Not Significant
Q92600,CNOT9,-1.2470014163793408,23.715759565686497,-0.4418572366436577,0.6772758987131582,0.8529532510808732,-6.490427828085268,0.06907477112319502,Not Significant
Q9BT23,LIMD2,-1.3403386271226516,24.063738999145404,-0.44177134015896463,0.6773339851290496,0.8529532510808732,-6.490470908402205,0.06907477112319502,Not Significant
Q7Z5L9,IRF2BP2,-0.9332962241048648,22.53744383169084,-0.4415662875082932,0.677472659710044,0.8529532510808732,-6.49057371877742,0.06907477112319502,Not Significant
P04181,OAT,0.10584436660613505,28.50033817304286,0.4415106491356903,0.6775102897616274,0.8529532510808732,-6.490601607441603,0.06907477112319502,Not Significant
Q7LG56,RRM2B,-0.8749856060669643,22.315276744072552,-0.44149354341248237,0.6775218591367806,0.8529532510808732,-6.490610181012171,0.06907477112319502,Not Significant
P61764,STXBP1,-1.0123276184790377,22.839442976997876,-0.44052325269932896,0.6781782760791357,0.8534816488230427,-6.49109599923022,0.06880581245266887,Not Significant
Q13596,SNX1,-1.3144085710841793,23.983140858779446,-0.4403348523466763,0.6783057695467962,0.8534816488230427,-6.491190215690438,0.06880581245266887,Not Significant
Q8NBL1,POGLUT1,-1.184869999145178,23.509567310191215,-0.4396911792988208,0.6787414454903067,0.8538006320485957,-6.491511827168652,0.06864352803392751,Not Significant
Q9NZZ3,CHMP5,-1.171979114132263,23.477178158211313,-0.43793864542204186,0.6799283867968842,0.8548096193767379,-6.492385279578968,0.06813059926097412,Not Significant
Q9H944,MED20,-1.177530833709124,23.496725319828567,-0.43769485033315664,0.680093585927666,0.8548096193767379,-6.492506530295512,0.06813059926097412,Not Significant
O14957,UQCR11,0.13926109629826655,25.34445826455986,0.4376542245472301,0.680121116540509,0.8548096193767379,-6.49252672933832,0.06813059926097412,Not Significant
Q8NDI1,EHBP1,-1.120248500998592,23.291050223868563,-0.43715842659017745,0.6804571463723139,0.8548096193767379,-6.492773099307093,0.06813059926097412,Not Significant
O95757,HSPA4L,-0.15345552190416356,26.584954400671876,-0.4366983944925268,0.6807690111204378,0.8548096193767379,-6.493001465834711,0.06813059926097412,Not Significant
A6NCE7,MAP1LC3B2,1.48583403924939,28.727867876725508,0.43663333707910384,0.6808131206688992,0.8548096193767379,-6.493033743332473,0.06813059926097412,Not Significant
Q14558,PRPSAP1,-1.0700340941611373,23.10618805429431,-0.4364308274609747,0.6809504334126413,0.8548096193767379,-6.493134187731289,0.06813059926097412,Not Significant
Q12824,SMARCB1,-1.2953622334148953,23.956348980000637,-0.43635391853355054,0.6810025856097162,0.8548096193767379,-6.493172323133604,0.06813059926097412,Not Significant
Q9NPF4,OSGEP,-1.089271887653318,23.185190843394412,-0.435872980060526,0.6813287575239988,0.8549611221856515,-6.49341065626643,0.06805363358074956,Not Significant
Q9UJQ4,SALL4,-1.3332653860193808,24.104955598668994,-0.43563806427351087,0.6814881059282256,0.8549611221856515,-6.493526982444131,0.06805363358074956,Not Significant
Q9BSJ6,PIMREG,-1.1570824524264403,23.435146402083078,-0.4351239686214705,0.6818368938872674,0.8551296769167075,-6.49378135129372,0.06796802129645238,Not Significant
O95251,KAT7,-0.9613183905946663,22.7029073974447,-0.43481751704595206,0.6820448488146533,0.8551296769167075,-6.493932848014661,0.06796802129645238,Not Significant
P49792,RANBP2,-0.11154048205011691,27.596247401222282,-0.43463340324804056,0.6821698020037485,0.8551296769167075,-6.494023818634546,0.06796802129645238,Not Significant
O95490,ADGRL2,-1.0495363547881524,23.048896481967873,-0.4339683948915753,0.6826212221137075,0.8552685046442704,-6.494352102403597,0.0678975206179576,Not Significant
Q9UH65,SWAP70,-1.040693136218053,23.013868969219555,-0.43393263082860156,0.6826455037068948,0.8552685046442704,-6.494369744285353,0.0678975206179576,Not Significant
P60880,SNAP25,-0.9475313781496197,22.66102013037415,-0.4332328080231076,0.6831207280435934,0.8555702315409662,-6.49471468577971,0.0677443345521247,Not Significant
O60488,ACSL4,-1.209853959863377,23.668834001394213,-0.43304040117564374,0.6832514138378145,0.8555702315409662,-6.494809432500223,0.0677443345521247,Not Significant
Q96BN2,TADA1,1.1195435008412602,21.587261199658197,0.4324309084083549,0.68366547428903,0.855860063566422,-6.495109307305332,0.0675972383473918,Not Significant
O95372,LYPLA2,-1.291776583367632,23.989190616074563,-0.43207175135698606,0.6839095277663919,0.8559369710657085,-6.495285832076022,0.06755821444221628,Not Significant
O75165,DNAJC13,-1.0373013613214148,23.016987660958602,-0.4313966542222208,0.6843683867985546,0.8562826024892753,-6.49561727306455,0.06738287966111152,Not Significant
O60613,SELENOF,0.7376925078926178,24.78116348806071,0.4309616960581466,0.6846641070274864,0.8563083877235673,-6.495830562883811,0.0673698019501666,Not Significant
Q13111,CHAF1A,-0.9799813374045598,22.80803768335656,-0.43076491143883333,0.6847979184620092,0.8563083877235673,-6.4959269944100075,0.0673698019501666,Not Significant
Q8TF05,PPP4R1,-1.0268584484803611,22.977579785615006,-0.4305602632098468,0.6849370910125141,0.8563083877235673,-6.496027236116924,0.0673698019501666,Not Significant
Q13153,PAK1,-1.2856919422286381,23.98872088307894,-0.4300443707389765,0.6852879905937472,0.8563766148853565,-6.4962797370448415,0.0673352005145827,Not Significant
P25787,PSMA2,-0.1702781371170694,27.271052319810494,-0.42973232108707216,0.6855002842393121,0.8563766148853565,-6.496432332022897,0.0673352005145827,Not Significant
Q8NEB9,PIK3C3,-0.8903249821856747,22.466674778019396,-0.4296742372122824,0.6855398035096774,0.8563766148853565,-6.496460724210721,0.0673352005145827,Not Significant
Q9Y6E2,BZW2,0.13721007755975378,25.829479598526266,0.4290081167292294,0.6859931021552375,0.856714540314841,-6.496786078700761,0.06716386211174533,Not Significant
P60983,GMFB,-1.4022327996215793,24.430987595235464,-0.42853355698634027,0.6863161342985474,0.8568896434356131,-6.497017583444133,0.06707510612001608,Not Significant
Q99447,PCYT2,-1.052799413594105,23.112235651123296,-0.4282271777120516,0.6865247267048269,0.8569218093383552,-6.497166918450011,0.06705880389021673,Not Significant
Q8IZ73,RPUSD2,-1.0920015582874605,23.2777666308809,-0.42722525328189237,0.6872070890780653,0.8575451614773407,-6.497654583788715,0.06674299914065746,Not Significant
Q9H2D6,TRIOBP,-0.8245103183061353,22.140896266413904,-0.4268899340803411,0.6874355345011374,0.857601903169239,-6.4978175566663,0.06671426387450773,Not Significant
Q9P032,NDUFAF4,-0.1807505488807415,27.08118507762492,-0.4265495650488237,0.6876674590485417,0.8576629538479282,-6.497982862497217,0.06668334856393758,Not Significant
Q96N06,SPATA33,-1.0798377796897682,23.24076317087164,-0.42548490491312774,0.6883931614083849,0.858339650843602,-6.498499142507533,0.0663408248573045,Not Significant
Q9HB07,MYG1,0.8048017871543394,25.243618570417215,0.4251787870207372,0.6886018906286652,0.858371558876743,-6.4986473650382885,0.06632468063613944,Not Significant
Q99661,KIF2C,-1.259047499837095,23.948253803354323,-0.4245275157051558,0.68904607063407,0.8585986524063339,-6.4989623817399265,0.06620979749290927,Not Significant
P62244,RPS15A,-0.13556219960487326,28.656786652086197,-0.4243745105776225,0.6891504438559053,0.8585986524063339,-6.499036324538133,0.06620979749290927,Not Significant
Q86U44,METTL3,-1.048525237620968,23.14263669055973,-0.42361583732351255,0.6896680927763067,0.8588321011546517,-6.499402603046984,0.06609173101061783,Not Significant
Q9Y5K5,UCHL5,-1.094106776570733,23.32170876983582,-0.42347813926553357,0.6897620659888818,0.8588321011546517,-6.4994690167996785,0.06609173101061783,Not Significant
P78356,PIP4K2B,-1.0232521159445298,23.05088708258107,-0.42282901516455434,0.6902051518821679,0.8588321011546517,-6.499781828619476,0.06609173101061783,Not Significant
O15116,LSM1,-0.34344251408362325,25.736256444917085,-0.42229631347670765,0.6905688744118199,0.8588321011546517,-6.500038203706447,0.06609173101061783,Not Significant
P62136,PPP1CA,-0.113093738097227,27.34034058630574,-0.4219912157565865,0.6907772343761376,0.8588321011546517,-6.500184903862096,0.06609173101061783,Not Significant
Q9UKZ1,CNOT11,-0.8835792874511341,22.47297102841819,-0.4219679571206733,0.6907931196418292,0.8588321011546517,-6.500196083272629,0.06609173101061783,Not Significant
Q5VT52,RPRD2,-1.2403364114854334,25.154679973940187,-0.4214066671933823,0.6911765262883012,0.8588321011546517,-6.500465697202524,0.06609173101061783,Not Significant
P40616,ARL1,0.7554307484848763,25.023613784055346,0.42121589932455433,0.6913068602278356,0.8588321011546517,-6.500557256043869,0.06609173101061783,Not Significant
Q9NRA8,EIF4ENIF1,0.7584243203539174,24.734193024934893,0.42075152009823685,0.6916241781684607,0.8588321011546517,-6.5007799733211815,0.06609173101061783,Not Significant
Q53HI1,UNC50,-0.9331385997339332,22.710908262776837,-0.42026547778578294,0.69195637595196,0.8588321011546517,-6.501012835675954,0.06609173101061783,Not Significant
P27144,AK4,-0.11495331120363517,27.184577267733108,-0.4201746182546879,0.6920184849160114,0.8588321011546517,-6.501056338622502,0.06609173101061783,Not Significant
C9JLW8,MCRIP1,-1.3212839157739928,24.238187917413537,-0.42013174256538804,0.6920477944610377,0.8588321011546517,-6.501076864184014,0.06609173101061783,Not Significant
Q9Y2Z4,YARS2,0.13604171554011302,26.14505854984725,0.4201306379568797,0.6920485495723989,0.8588321011546517,-6.501077392959343,0.06609173101061783,Not Significant
P29992,GNA11,-0.9964598519774412,22.97412531122254,-0.41963991409432344,0.6923840490711695,0.8588321011546517,-6.50131217429329,0.06609173101061783,Not Significant
P48637,GSS,0.6360281682744251,24.14785086868629,0.41953097222077645,0.6924585416492395,0.8588321011546517,-6.501364261705185,0.06609173101061783,Not Significant
P18858,LIG1,-1.116823923601789,23.45321204804924,-0.41925671966999506,0.6926460883251084,0.8588321011546517,-6.501495331965906,0.06609173101061783,Not Significant
Q96L91,EP400,-1.170124730812251,23.659521583818982,-0.41912274962006324,0.6927377123942275,0.8588321011546517,-6.501559329701042,0.06609173101061783,Not Significant
Q96KQ7,EHMT2,-1.21841971311677,23.846150642829794,-0.4186736587319946,0.6930448957691764,0.8588321011546517,-6.50177372246722,0.06609173101061783,Not Significant
P61313,RPL15,0.2422655724257048,29.740512872656154,0.4182060574016864,0.6933648117876821,0.8588321011546517,-6.5019967247881025,0.06609173101061783,Not Significant
Q9Y2V2,CARHSP1,0.950135722781404,25.7861144368005,0.4178844370776507,0.6935848950332207,0.8588321011546517,-6.502149973186492,0.06609173101061783,Not Significant
P30153,PPP2R1A,-0.18472682767714232,29.228377074297512,-0.4173415125446431,0.6939564936324656,0.8588321011546517,-6.502408421605658,0.06609173101061783,Not Significant
P51003,PAPOLA,-1.154422824174496,23.62515732646193,-0.4169575617810315,0.6942193434734509,0.8588321011546517,-6.502591004976641,0.06609173101061783,Not Significant
P09110,ACAA1,-1.0680174801078088,24.218834110392944,-0.41694482846197883,0.6942280614468055,0.8588321011546517,-6.50259705748067,0.06609173101061783,Not Significant
Q96ME1,FBXL18,-1.0470385634445556,23.19780074970056,-0.4168786934284549,0.6942733422152877,0.8588321011546517,-6.502628490551714,0.06609173101061783,Not Significant
Q9Y4E8,USP15,-1.0004556044563486,23.003209997459894,-0.41663591638197667,0.6944395771569791,0.8588321011546517,-6.5027438393513854,0.06609173101061783,Not Significant
O15084,ANKRD28,-0.983295025052108,22.84632754614681,-0.4166184480827637,0.6944515388504964,0.8588321011546517,-6.502752136518696,0.06609173101061783,Not Significant
P22694,PRKACB,-0.9759317590476861,22.915632727352513,-0.41655593776900507,0.6944943446026421,0.8588321011546517,-6.5027818252815965,0.06609173101061783,Not Significant
Q9BTW9,TBCD,-1.1553476430265057,23.634168954208377,-0.41647618743108583,0.6945489578416775,0.8588321011546517,-6.502819696033198,0.06609173101061783,Not Significant
P35612,ADD2,-1.0749263789287902,23.314405389146284,-0.41632617096861413,0.6946516952159771,0.8588321011546517,-6.502890915512248,0.06609173101061783,Not Significant
Q9C0H2,TTYH3,-1.1141764947180235,23.476426446918996,-0.4157914931551366,0.6950179249475674,0.8590582843431562,-6.503144556536382,0.06597736968458252,Not Significant
Q92541,RTF1,-1.0467730837761167,23.213011779203583,-0.41549683825266553,0.6952197904566131,0.8590812438360521,-6.503284205530791,0.0659657627330992,Not Significant
P36405,ARL3,1.0424252920807078,26.34495346130068,0.4147642852215895,0.6957217805802896,0.8591596488468866,-6.503630992815643,0.0659261281699508,Not Significant
Q9Y4B6,DCAF1,-1.2589929645511155,24.060191424487073,-0.4146805305213006,0.695779185718584,0.8591596488468866,-6.503670605604519,0.0659261281699508,Not Significant
Q9H3S7,PTPN23,-1.067981087759545,23.30981311299553,-0.4143171572639741,0.6960282671310316,0.8591596488468866,-6.50384238104294,0.0659261281699508,Not Significant
Q9H840,GEMIN7,-0.8691280505209527,22.504746744780732,-0.41423231985189374,0.6960864268959669,0.8591596488468866,-6.503882465566974,0.0659261281699508,Not Significant
Q86TI2,DPP9,-0.893325742237753,22.599399892759546,-0.4140669891111833,0.696199775191055,0.8591596488468866,-6.5039605601221355,0.0659261281699508,Not Significant
Q08211,DHX9,0.10124777693197018,29.559037744047654,0.41306051721761783,0.6968899918060867,0.8595863690461918,-6.504435343974991,0.06571047998254746,Not Significant
Q9UL15,BAG5,-1.0214779626483796,23.135756464152976,-0.41292986621600924,0.6969796139095629,0.8595863690461918,-6.504496897125309,0.06571047998254746,Not Significant
Q6DKJ4,NXN,-1.1359214636809192,23.59652890686088,-0.4127605726988621,0.6970957518123693,0.8595863690461918,-6.504576628795566,0.06571047998254746,Not Significant
Q96T51,RUFY1,-0.8906806309506088,22.612745531821258,-0.41212454228662154,0.697532162534943,0.8596414010671272,-6.504875905839794,0.06568267668220082,Not Significant
Q9NV88,INTS9,-0.9016857131168408,22.658352993274846,-0.4119111397801416,0.6976786179548233,0.8596414010671272,-6.5049762236243245,0.06568267668220082,Not Significant
O00471,EXOC5,-0.9573691345712554,22.887674883344904,-0.41189366676451256,0.6976906101257419,0.8596414010671272,-6.504984435319624,0.06568267668220082,Not Significant
O95861,BPNT1,-1.1314720447617326,23.586092231773023,-0.4112793485541882,0.698112295951191,0.8599201627380786,-6.505272936559124,0.06554186793296014,Not Significant
Q6KC79,NIPBL,-0.8427386370612453,22.425795728387644,-0.4107645595756987,0.6984657574458665,0.8599201627380786,-6.505514386811524,0.06554186793296014,Not Significant
P62879,GNB2,-0.22147250395995854,27.577373025145988,-0.41065831786840457,0.698538715348825,0.8599201627380786,-6.505564181997426,0.06554186793296014,Not Significant
Q8TD16,BICD2,-0.8616230800220208,22.50744378187127,-0.4102055790054317,0.6988496599537477,0.8599201627380786,-6.5057762447217105,0.06554186793296014,Not Significant
Q3LXA3,TKFC,-1.4688971321451092,24.937607856967333,-0.4102032825486211,0.6988512373495601,0.8599201627380786,-6.505777319825057,0.06554186793296014,Not Significant
P09417,QDPR,-1.3105401638120675,24.318705886571735,-0.4099609949365575,0.6990176701583272,0.8599201627380786,-6.505890717027422,0.06554186793296014,Not Significant
Q9BSJ8,ESYT1,-0.10246951594482923,27.28954109275406,-0.40933383916944444,0.6994485668321422,0.8602244641149961,-6.506183952694155,0.06538821060886499,Not Significant
Q9H2M9,RAB3GAP2,-1.1301566684860127,23.634761444833185,-0.4065387541406062,0.7013705341134935,0.8623619342575929,-6.507485738794731,0.06431042203991716,Not Significant
Q8TAQ2,SMARCC2,-1.0815364734629398,23.455175421595325,-0.4055024059672894,0.7020837988085774,0.8627021377956151,-6.507966291829726,0.0641391257691339,Not Significant
A8MVW0,FAM171A2,-0.8263922948966531,22.399586756653033,-0.4053910404732729,0.7021604666760354,0.8627021377956151,-6.5080178636472485,0.0641391257691339,Not Significant
P35520,CBS,-0.24649136207930766,26.581886034468692,-0.40533446827074254,0.7021994144848029,0.8627021377956151,-6.508044056381025,0.0641391257691339,Not Significant
Q0VDF9,HSPA14,-0.882902098173922,22.64230363703696,-0.4046440953161852,0.7026747937014443,0.8630599470856052,-6.508363421466546,0.06395903767494705,Not Significant
Q9UBS4,DNAJB11,-0.9781719756641074,23.044727483500086,-0.4043289779005505,0.7028918296586242,0.8631003420513418,-6.508509025000865,0.06393871127672127,Not Significant
P83436,COG7,-1.0020653155246393,23.13648400670789,-0.4039336586399296,0.7031641498611945,0.8632085831323778,-6.508691536753303,0.06388424998814768,Not Significant
Q5TDH0,DDI2,-0.9474551531927595,22.92652169410108,-0.4033766836348986,0.703547914377624,0.8632396706819373,-6.5089483988008094,0.06386860961062554,Not Significant
Q9H4B7,TUBB1,-1.246155305550321,24.06851536205409,-0.4033622968004365,0.7035578284627695,0.8632396706819373,-6.508955029235668,0.06386860961062554,Not Significant
Q9BQA1,WDR77,-1.19037391364634,23.94628083687846,-0.4010955535400631,0.7051206952237654,0.8646754358193228,-6.509996936247763,0.06314687852831131,Not Significant
Q9C040,TRIM2,-1.0924626335807375,23.546562200811227,-0.40097865877934297,0.7052013363963707,0.8646754358193228,-6.510050517901327,0.06314687852831131,Not Significant
O43707,ACTN4,-0.10247986290094602,28.147154156404028,-0.4002121259320034,0.7057302467881832,0.8646754358193228,-6.510401515338398,0.06314687852831131,Not Significant
Q7Z7B1,PIGW,-1.2052011495670634,24.01188106031796,-0.4000242900297316,0.7058598830748561,0.8646754358193228,-6.510487430006981,0.06314687852831131,Not Significant
Q9BZ95,NSD3,0.6140806715724985,24.363611858999302,0.39988473527292656,0.705956205131749,0.8646754358193228,-6.510551236813924,0.06314687852831131,Not Significant
Q9ULI0,ATAD2B,-0.9019482401895864,22.768699355832766,-0.3998348482338388,0.7059906391729598,0.8646754358193228,-6.5105740409595745,0.06314687852831131,Not Significant
Q86WJ1,CHD1L,-0.9153894498800241,22.837113648061518,-0.39864269389755635,0.7068137498913034,0.8646754358193228,-6.5111182009181015,0.06314687852831131,Not Significant
P60763,RAC3,-0.10920578877573917,25.41996678834504,-0.39862094853748725,0.7068287679884451,0.8646754358193228,-6.511128112478327,0.06314687852831131,Not Significant
Q9NPH2,ISYNA1,-1.337085734168376,24.572497899447857,-0.39858259196413715,0.706855258733235,0.8646754358193228,-6.511145594214506,0.06314687852831131,Not Significant
P82912,MRPS11,-0.9788893584389236,23.105948948166432,-0.3979441036224696,0.707296296276222,0.8646754358193228,-6.51143636599294,0.06314687852831131,Not Significant
Q15054,POLD3,-1.074126178535952,23.497504762207594,-0.39783941907111675,0.7073686198772817,0.8646754358193228,-6.511483998361445,0.06314687852831131,Not Significant
P41236,PPP1R2,-1.5581796360380373,25.484343826423796,-0.3972211024143448,0.7077958689636323,0.8646754358193228,-6.511765098288238,0.06314687852831131,Not Significant
P54252,ATXN3,-0.9285895078398632,22.90528478673646,-0.39721638428593653,0.7077991296017879,0.8646754358193228,-6.511767241675215,0.06314687852831131,Not Significant
P48506,GCLC,-0.966485306567062,23.062765307093738,-0.3971996902395677,0.7078106667007394,0.8646754358193228,-6.511774825381066,0.06314687852831131,Not Significant
P45985,MAP2K4,-1.105327805795575,23.641034634084658,-0.3969817971436652,0.7079612587511124,0.8646754358193228,-6.511873781615032,0.06314687852831131,Not Significant
Q9Y2V7,COG6,-0.9379345269464672,22.94121946212563,-0.396608458470328,0.7082193189003321,0.8646754358193228,-6.512043215244296,0.06314687852831131,Not Significant
P52292,KPNA2,-0.11327537420507383,28.431915403743698,-0.39657467528652945,0.7082426728001745,0.8646754358193228,-6.512058539817271,0.06314687852831131,Not Significant
P49427,CDC34,-1.0895266287981045,23.582723178093143,-0.39637757971283316,0.7083789298172083,0.8646754358193228,-6.512147921019951,0.06314687852831131,Not Significant
Q5VTE6,ANGEL2,-0.8128919569044761,22.413932994847997,-0.39627653424785686,0.7084487898431806,0.8646754358193228,-6.512193728151091,0.06314687852831131,Not Significant
Q9Y3A5,SBDS,-1.0013819263424182,23.223668022774675,-0.3960765480570612,0.7085870643483232,0.8646754358193228,-6.512284355998992,0.06314687852831131,Not Significant
O60826,CCDC22,-0.9521757306138134,23.01532068561951,-0.39605470862555353,0.7086021653471344,0.8646754358193228,-6.512294250388861,0.06314687852831131,Not Significant
Q14155,ARHGEF7,-1.0074821585943603,23.253047097056296,-0.3955037456761856,0.7089831821537831,0.8648995028719184,-6.512543695855515,0.06303435251641544,Not Significant
Q9NP61,ARFGAP3,-1.1122253719490018,23.656953930822837,-0.394940143437898,0.709373039769469,0.8648995028719184,-6.512798526862827,0.06303435251641544,Not Significant
P09601,HMOX1,-0.11389420052546129,25.44656437781983,-0.39475508874277754,0.7095010687504061,0.8648995028719184,-6.512882124467629,0.06303435251641544,Not Significant
P04406,GAPDH,-0.2584556596579155,31.81916928659554,-0.3947220684718011,0.7095239147733148,0.8648995028719184,-6.512897037360257,0.06303435251641544,Not Significant
Q9NWT6,HIF1AN,-0.8489060663995467,22.59979794643752,-0.3934215780176715,0.7104239722894432,0.8657714919710402,-6.513483445365504,0.06259671868860837,Not Significant
